ECG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_HTI,HRV_HF,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_DFA_alpha1_ExpRange,HRV_DFA_alpha1_ExpMean,HRV_DFA_alpha1_DimRange,HRV_DFA_alpha1_DimMean,HRV_ApEn,HRV_SampEn,gender,age,target_emotion,valence,arousal,dominance,stress_bin,participant
57.72806683,266.1901397,17.09316738,16.78179651,16.80561756,0.064214142,0.063044398,268,14.826,0.055320896,20,4.669035088,0.040186692,0.407087274,-3.214226264,11.88336614,21.04872597,0.564564743,785.8056692,1.771276432,3.602285235,149.1324793,0.605676989,0.604622689,0.968979266,49.86350053,49.83877564,49.88398138,48.05097451,0.51170151,0.48829849,8.500614625,8.303949283,0.449690133,0.550309867,14.11504827,15.6145511,0.464678009,0.535321991,11.65107424,12.50539719,0.915778314,0.602338224,0.906597482,1.397313118,0.974409411,1.144535053,1.47134345,female,26,happiness,3,2,2,1,4
56.88020894,270.09375,12.70553128,14.49942207,14.54476536,0.04704119,0.053682923,271.25,13.3434,0.0491923,18,4.324324324,0.035045923,0.723160212,-3.35113034,10.28470222,14.73953878,0.697760662,476.2425351,1.433160613,3.384792233,84.49624382,0.571875,0.569632981,0.914772727,49.51333508,49.49445606,49.53127475,45.95902464,0.498723947,0.501276053,7.26331989,7.281901008,0.506782448,0.493217552,10.49289553,10.35144952,0.504141966,0.495858034,9.023765189,8.949277337,0.753611293,0.775680507,0.940731876,2.125135581,0.480912845,0.832920344,2.068270896,female,26,anger,2,2,2,3,4
57.41136339,267.6279863,14.33687773,14.44759047,14.47228873,0.053570174,0.053983855,270,14.826,0.054911111,20.5,4.76454257,0.018881975,0.317565057,-3.97567311,10.2334535,17.52427899,0.5839586,563.394053,1.712450177,3.457782354,120.0378178,0.539249147,0.539798851,0.926282051,49.77819339,49.78460115,49.77195295,49.4815613,0.499680167,0.500319833,7.233881186,7.238510666,0.507831867,0.492168133,12.48806204,12.29394029,0.50575876,0.49424124,10.20494401,10.08806638,0.732952337,0.821498909,1.078462642,2.555305645,0.691425573,0.939003351,1.77245668,female,26,fear,1,2,2,4,4
58.35215347,263.3427419,15.89055003,13.97336061,14.00164832,0.060341705,0.053061499,266,12.23145,0.045982895,17,3.647847718,0.075791325,0.605785257,-2.579774279,9.900660473,20.21766539,0.489703744,628.8467923,2.042055759,3.505514839,165.1424996,0.544354839,0.533622866,0.88976378,50.20927822,50.19528223,50.21948056,49.57894179,0.527004034,0.472995966,7.187436811,6.809172735,0.436484576,0.563515424,13.35720148,15.17692452,0.45399436,0.54600564,10.72554325,11.76231009,0.969674476,1.482937569,1.690841086,4.220450535,0.537789965,1.063654629,1.500277261,female,26,sadness,1,3,4,2,4
58.01045865,264.8651685,14.39745385,13.03598951,13.07289254,0.054357672,0.049217455,266.75,12.97275,0.048631355,17.875,4.341463415,0.025927463,0.72547497,-3.652456463,9.243930963,18.16256272,0.508954837,527.4533874,1.964817256,3.429152705,142.7443614,0.606741573,0.604671602,0.956730769,50.20304903,50.19435029,50.21112712,47.09123483,0.48260659,0.51739341,6.421731262,6.649221606,0.489170063,0.510829937,12.70301551,12.98119207,0.487817363,0.512182637,10.06492426,10.31320995,0.923980252,1.465296382,1.584179515,4.388360875,0.486232183,0.819533212,1.937374801,female,26,surprise,2,3,3,5,4
80.51124766,190.787594,12.98452998,6.629289571,6.641772426,0.068057518,0.034746966,190.5,11.8608,0.062261846,16,3.94095698,0.054691098,0.580145496,-2.906056009,4.696442321,17.77849867,0.264163722,262.309924,3.785653765,3.125776254,269.2125067,0.466165414,0.447391304,0.648023715,49.72777425,49.72148835,49.73544788,46.91541502,0.457932928,0.542067072,3.178202781,3.45766782,0.545811534,0.454188466,13.13451957,11.98149171,0.540084567,0.459915433,9.555585857,8.817926955,1.508281811,11.3784968,6.937190037,5.597267141,0.572127922,1.022448367,1.45448255,female,27,calmness,4,2,2,0,5
71.88438805,213.7115385,8.902333816,7.266429007,7.289458451,0.041655841,0.034001108,214,8.8956,0.041568224,12,3.029411765,0.106691904,0.801328298,-2.238900668,5.154425502,11.48432035,0.448820644,185.9678694,2.228132306,2.976396171,102.3538354,0.58974359,0.575463289,0.791123086,50.71712064,50.69897397,50.73512156,42.1323012,0.446210246,0.553789754,3.443182165,3.836119466,0.585671232,0.414328768,8.788285278,7.391043204,0.562255331,0.437744669,6.674239321,5.888632083,1.091912681,1.137292433,1.556925238,2.369788948,0.453054485,0.632282569,1.844196161,female,27,surprise,2,4,3,5,5
67.55026981,227.4327957,9.577733188,7.34099597,7.360675833,0.042112365,0.032277647,227,9.6369,0.042453304,13,2.953125,0.037926379,0.598853021,-3.272126698,5.204783796,12.34572608,0.421584762,201.8693921,2.372062525,3.012032523,117.1390262,0.556451613,0.545306513,0.808419244,50.4889028,50.45162506,50.52921432,45.20114943,0.445056771,0.554943229,3.472308658,3.87743736,0.537917601,0.462082399,9.054458547,8.39180629,0.523889306,0.476110694,6.857128552,6.536824233,1.007012592,1.339517052,1.436265858,2.252937932,0.265135575,0.764386373,2.055592149,female,27,fear,1,4,4,4,5
63.31730223,242.5957958,11.69163552,9.47724163,9.497377564,0.048194254,0.039066181,242,12.6021,0.052074793,16.875,3.913084465,0.031381639,0.653681534,-3.461576618,6.715660079,14.90607728,0.450526097,314.5232744,2.219630503,3.204520891,132.3422946,0.555822373,0.554698021,0.862373737,48.41369814,48.37026353,48.45087284,46.56324459,0.432629678,0.567370322,4.418550179,5.06060192,0.519744158,0.480255842,10.74436907,10.33050676,0.505039231,0.494960769,8.214803773,8.134188707,0.97611907,1.205888076,1.384448501,2.925977453,0.34824127,1.042805847,1.936809678,female,27,happiness,4,3,3,1,5
64.50590919,238.1595745,12.93336062,10.09305045,10.10500778,0.054305441,0.04237936,239,13.3434,0.055830126,17.75,4.031862745,0.035280977,0.596712577,-3.347026603,7.145319522,16.85682499,0.423883094,378.3966457,2.359142391,3.284917317,159.070682,0.494089835,0.480379671,0.701421431,49.87237662,49.87505385,49.87000599,46.19668389,0.458500528,0.541499472,4.838279027,5.257996499,0.541137216,0.458862784,12.39933924,11.41733605,0.528553938,0.471446062,9.411639095,8.888428475,1.064740902,1.816719002,1.676536389,3.556274417,0.001722962,1.238436186,1.791165517,female,27,anger,1,4,4,3,5
62.35015752,246.2066667,12.89047787,11.83340073,11.86460696,0.052356334,0.04806288,245,11.8608,0.048411429,16.25,4.348739496,0.060801117,0.742661387,-2.801734353,8.389544035,15.52046668,0.540546362,409.0667412,1.849983296,3.318761574,114.8502489,0.556666667,0.547536946,0.871794872,47.64233903,47.37730319,47.87081142,45.27093596,0.426891843,0.573108157,5.485507319,6.355853632,0.51004709,0.48995291,11.08431884,10.86381113,0.491223756,0.508776244,8.74509224,8.899980154,0.890480205,0.996911581,1.229861797,2.15492821,0.430515407,0.730366762,1.720224292,female,27,sadness,1,2,2,2,5
70.01408,219.4181818,11.93242864,6.844918364,6.870201799,0.054382133,0.031195766,219.75,10.00755,0.045538754,13.375,3.099206349,0.022335651,0.771892193,-3.801571953,4.85796628,16.08423456,0.302032382,245.4740785,3.310912692,3.096973387,213.013696,0.554545455,0.53715035,0.789057239,47.35112317,47.39120287,47.31351051,46.76573427,0.406700254,0.593299746,3.100921385,3.7453491,0.470641752,0.529358248,11.03091643,11.69993481,0.465293215,0.534706785,8.102542013,8.68679273,1.207460457,1.045355183,1.668427321,2.947244495,0.63067782,0.770220502,1.710248559,female,27,calmness,4,2,3,0,5
72.89142608,210.7399103,18.337768,6.476710158,6.483974667,0.087016114,0.030733192,213,14.45535,0.067865493,19,4.437920792,0.005152174,0.270965825,-5.268341248,4.584862456,25.55076636,0.179441291,368.0273639,5.573522397,3.272824161,569.6310796,0.551569507,0.534405485,0.792303616,49.8277782,49.8307302,49.82551648,46.5667272,0.464208621,0.535791379,3.123826487,3.356013897,0.504084606,0.495915394,18.13816774,17.9905084,0.502829556,0.497170444,13.01444784,12.94081905,1.18384632,31.74748446,16.42666724,13.34235652,1.362802226,1.078815775,1.155391843,female,27,happiness,4,4,4,1,5
69.50927743,220.9948718,8.650411067,6.606966761,6.624060133,0.03914304,0.029896471,221,8.8956,0.040251584,12.5,2.957261029,0.072834031,0.595588818,-2.619590666,4.683917839,11.33477885,0.413234866,166.7911958,2.41993316,2.929141208,109.7178157,0.512820513,0.494505495,0.750030868,50.02420136,50.02609989,50.02226377,43.68131868,0.450677827,0.549322173,3.144396167,3.471540106,0.585532831,0.414467169,8.673402429,7.297175785,0.565864576,0.434135424,6.523630283,5.714043515,1.106559781,1.201221035,1.538446848,2.359414425,0.343465548,0.843515043,1.884743576,female,27,anger,3,2,2,3,5
67.46357989,227.7246377,10.30943224,7.835656467,7.846071442,0.045271484,0.03440847,228,10.3782,0.045518421,14,3.467424242,0.023106059,0.647632003,-3.767667754,5.548010323,13.39818972,0.414087108,233.5246531,2.414986059,3.075300718,129.4259362,0.543478261,0.528148457,0.79820598,50.9825021,51.01635814,50.95064469,42.61884904,0.45417156,0.54582844,3.739399168,4.099408005,0.552166576,0.447833424,9.955914059,8.966116956,0.537819228,0.462180772,7.520088266,6.971250739,1.000701306,11.81965764,6.476467109,6.546744049,0.178063592,1.247640498,1.65548764,female,27,fear,3,3,3,4,5
63.45762171,242.1394052,12.73937451,11.19738656,11.2182222,0.052611737,0.046243555,242,13.3434,0.055138017,17,4.63931014,0.057173952,0.803255399,-2.861661072,7.932480991,16.13649669,0.491585388,402.1328137,2.034240599,3.311336287,131.3018185,0.501858736,0.495247148,0.751937984,50.27218265,50.29604732,50.24973342,46.63984437,0.483191212,0.516808788,5.514083952,5.702666031,0.521479747,0.478520253,11.65269155,11.16244832,0.514029025,0.485970975,9.115666249,8.863426701,1.087619074,12.01664217,6.801090008,6.277107783,0.412744218,1.06032758,1.803254228,female,27,sadness,1,4,4,2,5
64.04281391,239.9111675,11.47200322,9.949360391,9.9746173,0.047817712,0.041471018,239,11.8608,0.049626778,16,3.864230769,0.117869922,0.755716084,-2.138175889,7.053119532,14.63832546,0.481825586,324.3564244,2.075440419,3.217992573,121.5238929,0.527918782,0.518775919,0.75257732,50.4158676,50.41740294,50.41331287,41.98055198,0.43696886,0.56303114,4.662420127,5.292434396,0.626371827,0.373628173,11.58398796,8.944865921,0.590680554,0.409319446,8.829877593,7.349760615,1.077132851,11.5957918,6.587444713,5.826689874,0.460871363,0.957539372,1.714429494,female,27,surprise,2,4,4,5,5
80.71082491,190.3740602,20.98869343,8.463347598,8.477978713,0.110249754,0.044456412,192,25.2042,0.131271875,35,7.094594595,0.014119486,0.638560663,-4.260206798,5.994836239,29.0745147,0.206189067,547.5695826,4.849933712,3.445409419,564.0388937,0.528195489,0.490714384,0.704707307,48.71865597,48.68620648,48.76057702,50.11317649,0.569217568,0.430782432,4.523397,3.934825315,0.508351467,0.491648533,20.72802481,20.38393492,0.510838209,0.489161791,15.00210431,14.67989732,1.547818675,0.824654189,1.622778732,1.051201046,0.551699071,0.898842918,0.965179061,male,25,calmness,3,3,3,0,6
73.57488453,208.8176101,18.07828413,12.42835256,12.46780153,0.086574519,0.059517742,210,16.3086,0.07766,21.75,5.580665025,0.120581803,0.89275952,-2.115436552,8.816067011,24.05195831,0.366537433,666.1645992,2.729184558,3.530463335,262.5652413,0.443396226,0.404761905,0.645833333,49.75242109,49.65824876,49.84954844,57.4829932,0.697495145,0.302504855,7.362883162,4.848901793,0.386102625,0.613897375,14.94036282,18.84304119,0.423063861,0.576936139,11.77940103,13.75812966,1.42778962,25.29130417,13.3146407,10.49722912,0.488766423,0.777679996,1.354806962,male,25,surprise,3,4,3,5,6
74.3215769,206.6985294,14.52616305,7.662929362,7.681745013,0.070277052,0.037072978,207.5,12.6021,0.060741973,17,4.25,0.041917084,0.760001068,-3.172062241,5.43181399,19.84821359,0.273666719,338.7019973,3.654281286,3.236772747,290.1228335,0.531862745,0.516974804,0.803030303,50.37754893,50.38640239,50.36722518,49.08785995,0.513979415,0.486020585,3.894135698,3.786944237,0.487939223,0.512060777,13.86253808,14.20103158,0.48973413,0.51026587,10.18176594,10.39279422,1.340254159,12.12190586,6.924523851,6.148255048,0.222362615,0.900753237,1.632515471,male,25,fear,2,5,5,4,6
70.96926757,216.539823,18.30301347,12.05429144,12.07840565,0.08452493,0.055667781,218,16.67925,0.076510321,22.375,4.475686275,0.109197143,0.840275097,-2.21893707,8.540722543,24.13331162,0.353897243,647.5335029,2.825684295,3.518230272,272.7721559,0.517699115,0.49641132,0.759593158,51.66189166,51.85934279,51.50341373,52.98600984,0.688143951,0.311856049,7.086545562,4.770510881,0.563706645,0.436293355,18.11939167,15.94064788,0.577563044,0.422436956,13.75739384,11.76567222,1.36976227,11.24385075,6.461715148,4.861075513,0.52576262,0.885492486,1.198404992,male,25,happiness,4,3,3,1,6
83.455828,184.0750916,20.70486357,7.384818894,7.391595082,0.112480528,0.040118513,187,16.3086,0.087211765,25.5,4.941277641,0.007728903,0.561570402,-4.876712134,5.226647006,28.8299875,0.181291863,473.3889333,5.515977795,3.382186592,636.1016908,0.47985348,0.450271792,0.693612335,49.90036444,49.89582328,49.90638051,51.72296641,0.565022604,0.434977396,3.928579701,3.447012389,0.473397955,0.526602045,19.83609059,20.92114807,0.476312946,0.523687054,14.2986806,14.99295602,1.536756389,19.83779756,10.96831779,8.698750382,0.467116099,0.941571611,0.92235522,male,25,anger,1,5,4,3,6
74.69022796,205.7430168,15.76676373,11.04650516,11.07531559,0.076633287,0.05369079,209,13.3434,0.063844019,18.25,3.815419501,0.058837697,0.827701171,-2.913267793,7.831430756,20.80537763,0.37641379,511.8781758,2.656650848,3.416136669,221.0905047,0.575418994,0.565556343,0.815789474,48.67000096,48.59050494,48.75066893,52.38128987,0.546122289,0.453877711,5.788575204,5.277089033,0.522634493,0.477365507,15.03869914,14.37204447,0.525551091,0.474448909,11.39485491,10.82633901,1.223808586,1.563044841,1.576675816,1.899722702,0.112586443,0.968049215,1.486005105,male,25,sadness,1,4,5,2,6
79.34829404,193.5634921,19.04012121,11.49024379,11.53626181,0.098366306,0.059361692,192.25,15.93795,0.082904858,21.875,4.433333333,0.098409034,0.668312123,-2.319796706,8.157368957,25.44664601,0.320567965,652.1236835,3.11971523,3.521283654,317.5455679,0.424603175,0.400007243,0.595744681,50.47177572,50.50766881,50.45739105,53.61437056,0.625811274,0.374188726,6.452189368,4.989959774,0.497008564,0.502991436,17.93886337,18.0465748,0.508977121,0.491022879,13.48032552,13.24028331,1.455199695,2.315257195,1.745906846,2.373311832,-0.145756226,0.648088442,1.166356982,male,25,calmness,4,2,3,0,6
85.91521039,178.8361905,22.88899151,10.28179768,10.29139271,0.127988588,0.057492824,177,20.7564,0.117267797,28,5.357700719,0.041524414,0.580636029,-3.181476398,7.277113574,31.54916714,0.230660086,721.2672116,4.335414752,3.565066219,547.1164052,0.400952381,0.366408987,0.559304132,50.51857441,50.49558604,50.54571877,56.42756288,0.680317993,0.319682007,6.002405991,4.114574261,0.43103213,0.56896787,20.71249052,23.79739163,0.443624838,0.556375162,15.24854573,17.07697192,1.603981364,10.63804908,6.34726183,4.81601872,0.787553136,0.897258478,0.872728145,male,25,happiness,5,5,5,1,6
75.61547077,203.3521127,25.82656468,15.96128993,15.99396007,0.127004162,0.078490898,205.5,25.2042,0.122648901,34.5,7.616858238,0.157051895,0.913232535,-1.851179008,11.30943763,34.5552217,0.327285207,1227.738085,3.055468929,3.79607139,422.3287013,0.462441315,0.432820513,0.649164841,52.09512376,51.95060817,52.23262252,58.23076923,0.736897646,0.263102354,9.711233344,5.802785755,0.440381638,0.559618362,22.93122553,25.8499498,0.469084688,0.530915312,17.60893595,18.7336179,1.476599599,1.860510245,1.754765553,1.633827087,0.172417662,0.853515147,1.050113577,male,25,anger,2,3,3,3,6
80.10026042,191.8361858,22.26687386,11.27382616,11.28639747,0.116072334,0.058767985,194,25.2042,0.129918557,34.5,7.942496229,0.125266259,0.773135125,-2.077313774,7.980688184,30.3577204,0.262888029,761.1316559,3.8039339,3.588427183,461.9146478,0.400977995,0.376122207,0.576810176,51.08696181,51.20944084,50.99602475,54.17210467,0.673670131,0.326329869,6.551078772,4.559505061,0.469132939,0.530867061,20.79299678,22.11882548,0.482357683,0.517642317,15.41534508,15.96921548,1.596666559,0.870379955,1.61751852,1.220204143,0.542632329,1.025597303,1.111700438,male,25,fear,3,3,3,4,6
75.35534276,203.8890625,19.31186639,11.92356627,11.94148171,0.094717521,0.05848066,205.75,20.38575,0.099078152,28.625,6.156122826,0.09978314,0.881662513,-2.304756378,8.443902696,25.95635575,0.325310898,688.5535958,3.074092509,3.544898208,319.1683015,0.4359375,0.412641196,0.673333333,50.81320438,50.78660422,50.84021458,55.40753045,0.643186228,0.356813772,6.772323481,5.044274373,0.434053024,0.565946976,17.10065614,19.52672822,0.454064981,0.545935019,13.00570753,14.26079726,1.559543996,2.212785897,2.06456602,2.477528483,-0.151658413,1.039446111,1.471341196,male,25,sadness,2,4,4,2,6
74.22657743,206.9847162,20.82912741,10.41978113,10.44270099,0.100631235,0.050340832,212,17.7912,0.083920755,23.5,4.581832733,0.058295691,0.814638895,-2.842227127,7.384104684,28.58114974,0.25835659,663.0190954,3.871601244,3.528443817,442.6206804,0.508733624,0.484664222,0.721190476,49.92534452,49.89385609,49.95979167,54.13797729,0.60443725,0.39556275,5.740894527,4.644042357,0.461507889,0.538492111,19.41514429,20.97248569,0.470435348,0.529564652,14.31619053,15.18921284,1.48715958,17.45252193,9.413734315,7.625117417,0.411203122,0.991702471,1.152231834,male,25,surprise,4,5,4,5,6
60.24697137,255.1111111,16.32872186,15.35743031,15.39143972,0.064006314,0.060198986,255,18.5325,0.072676471,24.75,5.657142857,0.065927806,0.637055148,-2.719198025,10.88339139,19.98342658,0.544621742,683.2560465,1.836158754,3.541552184,146.7712066,0.669191919,0.668477343,0.972222222,51.59576178,51.49803741,51.70509419,44.29777653,0.504724036,0.495275964,7.734560829,7.661824943,0.607936109,0.392063891,15.57989556,12.50994594,0.584332613,0.415667387,12.29979062,10.3733883,0.857155116,22.98424285,11.87111743,10.41537727,0.426327371,0.995906998,1.820894605,female,23,calmness,3,3,2,0,7
60.41504948,254.3435115,12.57088025,13.80061996,13.85113936,0.049424812,0.054259768,254,11.8608,0.046696063,15.75,3.690873016,0.09970302,0.785807795,-2.305567379,9.794234566,14.65499272,0.66832043,450.9279291,1.496288323,3.361074924,87.7123464,0.641221374,0.645709325,1,51.18475334,51.13026934,51.24140249,43.70039683,0.478147727,0.521852273,6.77389395,7.076765865,0.550790963,0.449209037,10.87625281,9.822131894,0.528355528,0.471644472,9.060332204,8.560253832,0.894093684,1.380663303,1.459826852,2.321890384,0.325274116,0.75650692,2.131339939,female,23,surprise,2,3,2,5,7
58.5035663,262.5341615,15.2122505,13.86233915,13.90535167,0.057943891,0.052802045,263,15.5673,0.059191255,21,4.955018939,0.123044367,0.715761695,-2.095214117,9.832568464,19.1247503,0.514128515,590.7614687,1.945086725,3.478377869,148.7973582,0.571428571,0.58125,0.892473118,49.46672005,49.44958789,49.4829111,50,0.464279637,0.535720363,6.700032869,7.196898641,0.500254175,0.499745825,13.52664527,13.51975588,0.492741101,0.507258899,10.67390295,10.83003114,1.221215294,0.973688869,1.518820697,1.424942997,0.46534788,1.000613985,1.9870465,female,23,fear,2,4,4,4,7
62.2115945,247.0151515,22.06577083,15.09638058,15.13466267,0.089329625,0.061115201,243.75,17.42055,0.071467439,26,5.578571429,0.055772751,0.674440908,-2.886469906,10.7018226,29.37677159,0.364295438,987.6694927,2.745029107,3.701581501,322.5604104,0.598484848,0.596875,0.877192982,50.32735736,50.31026197,50.34938806,48.16611842,0.565221174,0.434778826,8.045856732,7.056620859,0.457702411,0.542297589,19.87447399,21.63330646,0.470299901,0.529700099,15.16130994,16.09030587,1.374490759,11.06097049,6.295915865,5.078622005,0.708760404,0.99012465,1.553582059,female,23,happiness,5,5,4,1,7
63.43394171,242.2072289,17.6750852,11.71593031,11.73010168,0.072975052,0.048371514,242,17.7912,0.073517355,23.25,5.684931507,0.015319307,0.390278567,-4.178642168,8.294434444,23.61138217,0.351289666,615.2591152,2.846659131,3.496027758,268.8542303,0.593975904,0.584273691,0.893160442,50.05144082,50.05379688,50.04921752,47.56514963,0.478330961,0.521669039,5.736547519,5.990799283,0.534793113,0.465206887,17.26613095,16.10345607,0.528587877,0.471412123,12.86525436,12.14940792,1.286329953,2.066184697,2.111867996,4.613571397,-0.023852286,1.245702582,1.723263076,female,23,anger,1,4,5,3,7
64.6917097,237.5290323,16.64187645,11.22131048,11.25482878,0.070062494,0.047241848,236,16.3086,0.069104237,21.5,4.493697479,0.041568503,0.574033194,-3.180413474,7.958365752,22.10845084,0.359969307,552.7543818,2.778035873,3.449500415,245.6722156,0.629032258,0.632450331,0.931907895,51.47546588,51.48919721,51.45988417,50.66225166,0.551802618,0.448197382,5.913391441,5.329347935,0.431530262,0.568469738,14.52294238,16.66890068,0.445338133,0.554661867,11.08800469,12.37446343,1.008617227,0.901785158,1.107465998,1.020889535,0.543750478,0.933628776,1.656581749,female,23,sadness,1,5,4,2,7
58.39946752,263.076087,17.24944945,15.60387367,15.68860637,0.065568291,0.059313159,264,14.826,0.056159091,19.875,4.721052632,0.030005535,0.752725537,-3.506375761,11.09351995,21.74136717,0.510249687,757.7149798,1.959848121,3.586473839,170.4392001,0.60326087,0.612373737,0.944949495,49.10409491,49.16427705,49.04448509,47.18434343,0.475450591,0.524549409,7.650131856,8.035457103,0.548595256,0.451404744,16.10172973,14.6053755,0.533465759,0.466534241,12.60546383,11.78782886,0.749197374,1.28463166,1.091638403,2.005467534,0.315935468,0.680679765,2.431840441,female,23,calmness,3,2,2,0,7
60.93726907,252.172043,18.97102844,15.67270928,15.69370513,0.075230498,0.06215086,254,17.7912,0.070044094,24.5,5.392436975,0.01766894,0.296822748,-4.035947309,11.09712532,24.44006962,0.454054605,852.045464,2.202447597,3.63742611,215.3119068,0.630376344,0.625183655,0.944690265,49.71915134,49.730958,49.70718685,45.22727273,0.46488659,0.53511341,7.566410178,8.117773964,0.550873872,0.449126128,18.13963325,16.37896889,0.536177354,0.463822646,13.89782176,12.92613756,0.916807577,1.299942778,1.222855909,2.271720481,0.247786069,1.260837897,2.03556087,female,23,happiness,4,3,2,1,7
56.50453507,272.0377358,17.38774286,18.92637836,18.98634969,0.063916658,0.069572621,273,17.7912,0.065169231,24.25,5.403801843,0.047322316,0.533135571,-3.050775889,13.42537662,20.66866951,0.649551569,871.7452023,1.539524618,3.64735815,127.2796083,0.625786164,0.630252275,0.954024784,50.28723962,50.26656313,50.30743436,51.44747725,0.536438694,0.463561306,9.833081256,9.140826584,0.476429499,0.523570501,14.26476661,14.9537478,0.494230447,0.505769553,12.251342,12.3932756,0.815528787,1.905953567,1.411433417,3.48153933,-0.04074003,0.806396113,2.344142546,female,23,anger,2,3,2,3,7
58.46535747,262.8590604,16.72525299,16.50397983,16.53171047,0.063628216,0.062786422,262.75,16.67925,0.063480943,22.125,5.228070175,0.042683334,0.523768216,-3.15395273,11.68968458,20.5723619,0.568222581,755.5043613,1.75988859,3.585204945,144.8202104,0.632550336,0.632480481,0.97027027,50.23261744,50.2455993,50.21927697,43.76081163,0.479098708,0.520901292,8.0912647,8.436941926,0.594525316,0.405474684,15.86238484,13.0997743,0.566348565,0.433651435,12.5913429,11.01791028,0.837274913,1.162676779,1.261288427,3.033765758,0.388931062,1.153101793,1.992596265,female,23,fear,2,3,4,4,7
58.57934501,262.3172691,16.57287564,15.00771619,15.03795127,0.063178744,0.057212078,262.5,16.3086,0.062128225,22,5.24268617,0.064983082,0.569748168,-2.733639162,10.63343732,20.89105609,0.5089929,697.888447,1.964685429,3.550749613,164.1768257,0.564257028,0.553481013,0.878787879,50.23983755,50.25278613,50.22690922,48.21993671,0.494151813,0.505848187,7.474839125,7.562931948,0.511357506,0.488642494,14.93904166,14.60339768,0.507812411,0.492187589,11.8120327,11.62883981,0.976092873,1.672072438,1.564760995,2.655815811,0.084660192,1.055401909,1.89054856,female,23,sadness,1,4,5,2,7
60.7945792,252.7219251,14.70818961,12.91802599,12.95288243,0.058199104,0.051115573,253,16.3086,0.06446087,22.5,4.857962213,0.032401394,0.668453727,-3.429554008,9.159071,18.62984235,0.491634638,536.0561324,2.034044418,3.436179345,151.5757868,0.545454545,0.532390656,0.883650616,49.9235469,49.92194052,49.92461441,49.85717006,0.472604873,0.527395127,6.296541835,6.651457467,0.517092167,0.482907833,13.39653702,12.94613809,0.508435776,0.491564224,10.46697477,10.29185245,1.002556529,1.200409631,1.510884393,2.763735856,0.465988296,0.771422246,2.294520402,female,23,surprise,2,3,3,5,7
72.87354145,210.8895833,22.33386237,14.59545034,14.62577651,0.105903108,0.069208967,212,26.6868,0.125881132,35.25,6.40113798,0.105448138,0.780014512,-2.265507095,10.34198575,29.87683807,0.346154004,970.7078203,2.888887722,3.694058452,345.2433688,0.325,0.2966999,0.192603161,50.42316249,50.40789018,50.43958288,55.16461859,0.606940788,0.393059212,8.057237386,6.4839811,0.441459419,0.558540581,19.85078529,22.32847957,0.459166944,0.540833056,15.14882011,16.44085137,1.450919952,2.164444246,2.114121505,2.338770393,0.011751707,0.832385395,1.147615652,male,29,calmness,2,2,3,0,8
72.28186492,212.5732484,18.62661535,11.77128938,11.80898836,0.087624456,0.055375215,212,20.7564,0.097907547,27,6.541666667,0.164781496,0.911361936,-1.803135219,8.350215748,25.02822643,0.333631435,656.5666696,2.99732511,3.524246159,300.0704718,0.340764331,0.330036598,0.35,50.37697336,50.34707778,50.40553633,50.16338445,0.551028611,0.448971389,6.198580286,5.595194388,0.494299535,0.505700465,17.59619689,17.79814624,0.499982766,0.500017234,13.19184551,13.19242967,1.316721199,2.526653755,2.234581226,2.807155243,-0.070599797,0.738847774,1.505563,male,29,surprise,3,4,3,5,8
71.04699325,216.2461538,16.00084911,10.09878221,10.12401849,0.073993682,0.046700402,215.5,17.0499,0.07911031,24,5.575980392,0.116592502,0.838471911,-2.149088495,7.158762127,21.47848878,0.333236821,483.1668187,3.002740922,3.390720612,257.9290937,0.358974359,0.35106383,0.431572905,49.16808601,49.18305531,49.15528898,47.60638298,0.504076418,0.495923582,5.085042114,5.038438854,0.571740935,0.428259065,16.2404751,14.0560091,0.565054016,0.434945984,12.03438399,10.55836947,1.343375223,1.868307316,1.820503069,1.912294587,0.123878334,0.945202918,1.517679374,male,29,fear,3,4,4,4,8
69.93900368,219.6801802,20.33211554,8.7922218,8.812040258,0.092553254,0.040022827,220,23.7216,0.107825455,31,6.832386364,0.06344127,0.820835658,-2.757640887,6.231053422,28.04530031,0.222178187,548.9989065,4.500892094,3.446541505,504.9155266,0.394144144,0.385339354,0.533724782,49.62277074,49.56932366,49.67374956,51.301082,0.551890067,0.448109933,4.629077677,4.171190397,0.483820215,0.516179785,19.50601994,20.14814963,0.487022141,0.512977859,14.17597707,14.54904829,1.590480767,33.01033821,17.36000913,13.30198884,1.397384865,0.877083376,1.018485418,male,29,happiness,3,1,2,1,8
